GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
1400000US53033000800,53033000800,"Census Tract 8, King County, Washington",2583,103,2480,2340,1931,81,17,287,14,10,140,121,26,21,58,2,3,3,3,1,0,2,0,0,1,0,1,14,5,1,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033000900,53033000900,"Census Tract 9, King County, Washington",2019,73,1946,1867,1633,16,10,196,3,9,79,78,8,10,49,5,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001000,53033001000,"Census Tract 10, King County, Washington",1941,108,1833,1746,1271,198,13,260,3,1,87,75,16,14,32,0,0,3,2,2,0,1,0,0,5,0,0,12,2,1,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001100,53033001100,"Census Tract 11, King County, Washington",2503,178,2325,2225,1784,111,23,299,2,6,100,91,17,21,36,1,1,0,7,3,0,2,0,0,3,0,0,6,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001200,53033001200,"Census Tract 12, King County, Washington",6494,669,5825,5492,3724,556,78,1044,68,22,333,292,67,64,111,7,3,7,6,1,3,2,2,0,13,4,2,41,14,2,1,2,14,2,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001300,53033001300,"Census Tract 13, King County, Washington",4340,514,3826,3602,2566,296,31,682,17,10,224,204,38,65,66,3,5,4,6,0,5,3,0,0,9,0,0,14,4,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001400,53033001400,"Census Tract 14, King County, Washington",4848,313,4535,4313,3732,179,43,343,7,9,222,185,47,38,75,5,4,1,5,0,0,2,0,0,4,4,0,32,15,6,0,0,2,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033001500,53033001500,"Census Tract 15, King County, Washington",2454,74,2380,2307,2205,14,10,73,1,4,73,67,8,13,43,1,0,0,2,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001600,53033001600,"Census Tract 16, King County, Washington",4131,199,3932,3787,3439,74,22,241,3,8,145,128,27,20,68,3,0,3,3,0,0,1,0,0,0,3,0,16,4,4,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001701,53033001701,"Census Tract 17.01, King County, Washington",3818,314,3504,3314,2591,222,39,430,21,11,190,167,30,38,70,3,1,1,2,0,1,1,0,0,7,13,0,20,7,4,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033001702,53033001702,"Census Tract 17.02, King County, Washington",4234,305,3929,3744,3086,173,43,412,13,17,185,173,36,30,77,4,1,5,6,0,10,3,0,0,1,0,0,12,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001800,53033001800,"Census Tract 18, King County, Washington",4535,311,4224,3978,3074,251,32,599,6,16,246,225,49,34,111,4,9,2,5,0,0,3,0,0,5,3,0,19,3,2,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033001900,53033001900,"Census Tract 19, King County, Washington",4157,224,3933,3719,3001,125,23,551,11,8,214,204,40,26,103,2,6,7,2,0,0,4,0,0,14,0,0,10,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002000,53033002000,"Census Tract 20, King County, Washington",3406,146,3260,3091,2701,75,18,283,4,10,169,159,28,32,85,4,1,1,3,0,0,1,0,0,2,2,0,10,3,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002100,53033002100,"Census Tract 21, King County, Washington",3807,227,3580,3437,2932,77,26,395,2,5,143,130,20,21,81,3,0,0,3,0,1,0,0,0,1,0,0,13,8,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002200,53033002200,"Census Tract 22, King County, Washington",5286,189,5097,4908,4263,72,11,541,5,16,189,179,25,26,112,2,3,1,0,0,0,0,0,0,7,3,0,10,3,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002400,53033002400,"Census Tract 24, King County, Washington",2972,91,2881,2746,2432,28,7,273,5,1,135,122,13,15,84,5,2,0,1,0,0,2,0,0,0,0,0,13,2,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002500,53033002500,"Census Tract 25, King County, Washington",2802,120,2682,2563,2251,54,9,234,2,13,119,110,12,7,77,5,1,2,3,0,0,0,0,2,0,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002600,53033002600,"Census Tract 26, King County, Washington",4660,211,4449,4256,3798,71,11,361,5,10,193,182,21,25,124,1,1,2,1,0,0,0,0,0,6,1,0,11,5,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002700,53033002700,"Census Tract 27, King County, Washington",5289,240,5049,4829,4349,65,16,384,5,10,220,206,27,31,128,5,1,0,5,0,0,2,0,0,5,2,0,13,1,6,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033002800,53033002800,"Census Tract 28, King County, Washington",4481,230,4251,4042,3703,56,21,243,11,8,209,186,18,30,124,6,1,1,2,0,0,1,0,0,3,0,0,16,2,2,0,0,3,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
1400000US53033002900,53033002900,"Census Tract 29, King County, Washington",4177,201,3976,3837,3598,26,14,175,5,19,139,126,16,24,76,3,0,1,2,0,0,2,0,0,2,0,0,13,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003000,53033003000,"Census Tract 30, King County, Washington",5637,337,5300,5124,4780,72,21,226,9,16,176,165,19,27,103,5,2,1,4,0,0,3,1,0,0,0,0,11,3,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003100,53033003100,"Census Tract 31, King County, Washington",6219,255,5964,5756,5420,53,27,237,6,13,208,187,29,38,104,1,0,0,3,0,0,1,2,0,7,2,0,19,6,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003200,53033003200,"Census Tract 32, King County, Washington",7683,294,7389,7134,6693,99,38,279,12,13,255,231,37,46,127,6,2,3,4,2,1,0,0,0,1,2,0,21,11,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003300,53033003300,"Census Tract 33, King County, Washington",6224,305,5919,5658,5145,104,50,317,19,23,261,245,43,69,108,4,1,2,10,0,1,4,0,1,2,0,0,16,4,1,2,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003400,53033003400,"Census Tract 34, King County, Washington",3302,143,3159,3055,2863,39,20,124,3,6,104,100,15,25,54,3,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003500,53033003500,"Census Tract 35, King County, Washington",3936,148,3788,3658,3431,56,18,137,3,13,130,113,18,22,61,4,1,0,4,0,0,1,0,0,1,1,0,17,7,2,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003600,53033003600,"Census Tract 36, King County, Washington",5672,240,5432,5168,4506,97,24,517,5,19,264,244,36,41,140,6,3,1,8,0,1,0,0,0,6,2,0,20,7,2,0,0,4,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003800,53033003800,"Census Tract 38, King County, Washington",2058,63,1995,1889,1633,38,11,202,2,3,106,100,15,13,60,2,2,0,0,0,0,5,0,0,2,1,0,6,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003900,53033003900,"Census Tract 39, King County, Washington",2772,117,2655,2515,2137,41,11,322,0,4,140,130,22,11,82,0,3,0,5,0,0,2,0,0,1,4,0,10,1,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004000,53033004000,"Census Tract 40, King County, Washington",2690,102,2588,2478,2054,142,8,247,20,7,110,100,17,13,54,4,5,1,1,0,1,0,1,0,3,0,0,10,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004100,53033004100,"Census Tract 41, King County, Washington",7789,218,7571,7299,6386,55,18,815,12,13,272,253,26,29,183,3,0,2,1,1,3,0,0,0,4,1,0,16,4,1,0,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004200,53033004200,"Census Tract 42, King County, Washington",7618,301,7317,6977,6037,187,27,676,16,34,340,319,50,36,201,5,6,2,7,0,1,1,0,0,7,3,0,18,9,1,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004301,53033004301,"Census Tract 43.01, King County, Washington",3531,174,3357,3183,2659,60,10,441,1,12,174,167,22,16,110,2,1,2,6,0,1,0,0,0,6,1,0,7,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004302,53033004302,"Census Tract 43.02, King County, Washington",3518,214,3304,3139,2383,82,4,651,10,9,165,156,13,21,113,2,0,2,2,0,0,1,0,0,0,2,0,8,1,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004400,53033004400,"Census Tract 44, King County, Washington",6260,319,5941,5601,4594,155,20,796,6,30,340,311,38,53,178,14,2,5,5,0,1,3,0,0,8,4,0,18,2,6,0,0,2,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,11,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004500,53033004500,"Census Tract 45, King County, Washington",2676,118,2558,2438,2220,26,13,169,6,4,120,110,12,10,74,2,1,1,4,0,0,0,0,0,6,0,0,10,5,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",3251,118,3133,3018,2767,33,12,185,1,20,115,104,15,14,68,1,2,0,0,0,0,1,3,0,0,0,0,11,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",6739,390,6349,6105,5467,190,54,365,13,16,244,230,34,38,115,11,4,1,7,1,6,3,0,0,7,3,0,14,9,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",4539,179,4360,4181,3814,87,28,240,2,10,179,169,28,49,76,2,1,2,2,0,1,2,0,1,4,1,0,9,0,2,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",6139,259,5880,5618,5087,115,36,351,12,17,262,241,37,49,139,6,0,3,3,1,0,0,0,0,3,0,0,20,7,2,0,0,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",3600,177,3423,3281,2891,118,13,246,8,5,142,136,18,30,65,7,1,0,3,0,6,1,0,0,2,3,0,6,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",3662,161,3501,3346,3044,41,11,241,3,6,155,146,17,26,96,3,0,0,1,0,0,0,0,0,2,1,0,9,3,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",6076,321,5755,5444,3636,143,17,1609,24,15,311,287,19,35,187,4,4,4,13,0,0,4,0,0,13,4,0,24,5,5,0,0,2,1,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",7085,347,6738,6386,4287,172,34,1854,22,17,352,320,24,42,213,6,2,4,5,0,1,4,0,1,8,10,0,26,9,2,0,0,2,2,0,9,0,0,0,0,0,1,0,0,0,0,0,1,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",5706,289,5417,4989,3067,97,24,1773,24,4,428,391,39,32,263,2,1,0,8,8,0,7,0,0,18,13,0,35,3,1,0,0,2,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",4948,222,4726,4509,3983,94,22,395,3,12,217,198,31,37,119,1,1,1,4,1,0,0,0,0,0,3,0,17,2,6,0,1,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",6382,166,6216,6016,5650,51,8,281,5,21,200,186,22,38,113,7,2,1,0,0,0,0,0,0,3,0,0,13,2,1,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",6001,217,5784,5555,4972,87,25,446,13,12,229,201,33,30,109,13,5,1,3,1,0,2,0,0,4,0,0,27,3,5,0,0,6,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",4743,279,4464,4267,3764,116,38,318,17,14,197,183,24,41,93,3,3,1,5,0,1,2,0,0,6,4,0,14,6,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",5059,416,4643,4419,3835,181,24,346,26,7,224,190,27,39,93,5,0,6,4,0,6,1,1,0,5,3,0,33,13,3,0,0,7,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",6836,285,6551,6268,5705,130,31,391,5,6,283,263,30,46,162,7,2,4,6,0,0,1,0,0,4,1,0,19,7,6,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",5150,191,4959,4775,4299,102,41,307,19,7,184,174,21,27,103,5,1,0,4,0,0,0,0,1,10,2,0,8,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",4796,174,4622,4460,3990,72,7,371,7,13,162,154,20,25,94,4,1,1,4,1,1,1,0,0,1,1,0,7,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",3848,110,3738,3583,3220,89,12,235,3,24,155,148,35,8,93,3,7,0,1,0,0,1,0,0,0,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",4962,136,4826,4700,4452,53,9,184,2,0,126,111,3,18,80,0,2,0,3,0,1,2,0,0,2,0,0,15,6,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",3207,119,3088,2969,2699,116,5,144,3,2,119,112,21,10,63,9,1,0,5,0,0,0,0,0,1,2,0,6,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",4157,181,3976,3844,3536,44,14,240,4,6,132,125,17,27,72,1,1,0,4,0,1,0,0,0,2,0,0,6,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",3540,212,3328,3202,2722,111,18,338,9,4,126,117,16,20,61,5,1,2,7,0,0,1,0,0,3,1,0,8,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",6544,326,6218,5943,5120,180,31,586,12,14,275,256,47,35,133,6,4,2,14,0,1,1,0,0,8,5,0,18,5,6,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",2834,137,2697,2596,2426,15,9,144,2,0,101,99,5,18,72,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",4080,153,3927,3747,3481,45,10,198,6,7,180,170,13,25,111,12,0,1,0,0,0,1,0,0,5,2,0,8,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",6959,326,6633,6391,5715,146,39,471,7,13,242,224,42,33,119,2,1,5,5,0,0,3,0,0,10,4,0,16,6,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",3055,218,2837,2734,2256,160,21,283,5,9,103,91,15,17,39,1,7,3,2,0,0,3,1,0,3,0,0,10,2,2,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",5318,369,4949,4719,3457,369,51,811,18,13,230,213,37,47,81,3,4,11,4,0,6,2,0,1,11,6,0,15,5,0,1,0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",4668,328,4340,4146,3034,480,75,527,20,10,194,172,37,28,69,4,2,12,5,1,0,1,0,0,8,5,0,18,4,3,1,0,0,0,0,6,0,0,2,0,0,0,1,0,1,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007401,53033007401,"Census Tract 74.01, King County, Washington",4115,285,3830,3641,3180,92,21,329,10,9,189,175,32,38,74,3,4,5,10,0,1,1,0,0,3,3,1,11,1,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033007402,53033007402,"Census Tract 74.02, King County, Washington",4921,428,4493,4288,3375,369,51,454,20,19,205,182,38,32,89,2,3,7,2,1,2,1,0,0,3,2,0,19,5,3,0,2,3,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",6282,428,5854,5590,4722,298,44,493,17,16,264,233,43,57,90,9,4,6,12,1,1,1,0,0,8,1,0,28,7,6,0,0,7,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",3498,169,3329,3179,2584,371,6,208,4,6,150,135,27,16,67,0,2,7,5,0,0,3,0,0,6,2,0,14,6,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",4476,236,4240,4010,2852,841,12,292,5,8,230,210,43,21,97,1,0,24,10,0,3,5,0,1,5,0,0,20,13,0,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",5145,174,4971,4727,3898,545,15,254,4,11,244,211,47,7,136,1,0,7,10,0,0,1,0,0,2,0,0,32,8,8,5,1,5,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",5147,434,4713,4458,3276,762,33,369,8,10,255,220,42,36,90,3,1,13,20,0,3,5,0,0,3,4,0,31,17,4,0,0,3,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",5588,340,5248,5060,3787,322,47,876,20,8,188,176,16,26,101,6,3,6,6,0,1,1,0,0,3,7,0,10,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",3013,192,2821,2691,2057,289,64,259,13,9,130,119,20,24,46,5,0,12,2,2,2,0,0,0,2,4,0,9,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
