GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Native:,Margin of Error; Native:,Estimate; Native: - Born in state of residence,Margin of Error; Native: - Born in state of residence,Estimate; Native: - Born in other state in the United States:,Margin of Error; Native: - Born in other state in the United States:,Estimate; Native: - Born in other state in the United States: - Northeast,Margin of Error; Native: - Born in other state in the United States: - Northeast,Estimate; Native: - Born in other state in the United States: - Midwest,Margin of Error; Native: - Born in other state in the United States: - Midwest,Estimate; Native: - Born in other state in the United States: - South,Margin of Error; Native: - Born in other state in the United States: - South,Estimate; Native: - Born in other state in the United States: - West,Margin of Error; Native: - Born in other state in the United States: - West,Estimate; Native: - Born outside the United States:,Margin of Error; Native: - Born outside the United States:,Estimate; Native: - Born outside the United States: - Puerto Rico,Margin of Error; Native: - Born outside the United States: - Puerto Rico,Estimate; Native: - Born outside the United States: - U.S. Island Areas,Margin of Error; Native: - Born outside the United States: - U.S. Island Areas,Estimate; Native: - Born outside the United States: - Born abroad of American parent(s),Margin of Error; Native: - Born outside the United States: - Born abroad of American parent(s),Estimate; Foreign born:,Margin of Error; Foreign born:,Estimate; Foreign born: - Naturalized U.S. citizen,Margin of Error; Foreign born: - Naturalized U.S. citizen,Estimate; Foreign born: - Naturalized U.S. citizen - Europe,Margin of Error; Foreign born: - Naturalized U.S. citizen - Europe,Estimate; Foreign born: - Naturalized U.S. citizen - Asia,Margin of Error; Foreign born: - Naturalized U.S. citizen - Asia,Estimate; Foreign born: - Naturalized U.S. citizen - Africa,Margin of Error; Foreign born: - Naturalized U.S. citizen - Africa,Estimate; Foreign born: - Naturalized U.S. citizen - Oceania,Margin of Error; Foreign born: - Naturalized U.S. citizen - Oceania,Estimate; Foreign born: - Naturalized U.S. citizen - Latin America,Margin of Error; Foreign born: - Naturalized U.S. citizen - Latin America,Estimate; Foreign born: - Naturalized U.S. citizen - Northern America,Margin of Error; Foreign born: - Naturalized U.S. citizen - Northern America,Estimate; Foreign born: - Not a U.S. citizen,Margin of Error; Foreign born: - Not a U.S. citizen,Estimate; Foreign born: - Not a U.S. citizen - Europe,Margin of Error; Foreign born: - Not a U.S. citizen - Europe,Estimate; Foreign born: - Not a U.S. citizen - Asia,Margin of Error; Foreign born: - Not a U.S. citizen - Asia,Estimate; Foreign born: - Not a U.S. citizen - Africa,Margin of Error; Foreign born: - Not a U.S. citizen - Africa,Estimate; Foreign born: - Not a U.S. citizen - Oceania,Margin of Error; Foreign born: - Not a U.S. citizen - Oceania,Estimate; Foreign born: - Not a U.S. citizen - Latin America,Margin of Error; Foreign born: - Not a U.S. citizen - Latin America,Estimate; Foreign born: - Not a U.S. citizen - Northern America,Margin of Error; Foreign born: - Not a U.S. citizen - Northern America
1400000US53033004500,53033004500,"Census Tract 45, King County, Washington",3157,371,2895,368,1455,321,1365,275,198,85,429,148,169,84,569,163,75,60,0,12,0,12,75,60,262,116,168,97,34,34,97,86,0,12,32,47,5,10,0,12,94,64,0,12,83,62,0,12,0,12,0,12,11,17
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",3674,191,3370,205,1479,165,1843,234,422,123,454,121,357,126,610,133,48,33,0,12,0,12,48,33,304,102,212,77,32,25,72,40,47,54,9,15,18,21,34,30,92,65,18,20,32,32,32,47,0,12,0,12,10,17
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",8649,516,7685,510,2698,598,4754,706,416,179,1672,383,958,301,1708,432,233,136,0,17,0,17,233,136,964,394,751,368,252,169,390,316,36,56,0,17,45,77,28,45,213,162,135,148,0,17,0,17,21,35,0,17,57,67
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",5136,346,4835,355,1728,263,3019,396,715,255,698,238,676,208,930,223,88,66,0,17,0,17,88,66,301,109,191,98,29,33,73,52,52,65,0,17,37,41,0,17,110,68,15,23,46,46,0,17,0,17,0,17,49,45
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",7429,544,6920,574,2350,382,4345,567,876,247,1237,424,728,225,1504,333,225,126,20,34,0,17,205,134,509,156,241,107,77,65,120,91,0,17,13,20,15,26,16,22,268,105,126,91,96,61,0,17,0,17,20,31,26,40
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",4194,363,3803,347,1551,236,2150,351,474,203,415,143,210,91,1051,274,102,84,0,12,0,12,102,84,391,166,205,97,53,39,88,60,42,69,0,12,13,21,9,13,186,125,32,40,70,57,0,12,0,12,65,80,19,23
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",3678,243,3283,236,1375,202,1864,209,346,107,590,156,366,95,562,108,44,32,0,12,0,12,44,32,395,152,212,75,84,46,82,37,0,12,0,12,20,21,26,32,183,131,56,35,0,12,0,12,7,11,84,118,36,36
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",7041,970,4981,812,2320,525,2436,520,538,268,735,269,440,198,723,213,225,147,0,17,0,17,225,147,2060,526,284,139,70,89,169,83,0,17,0,17,0,17,45,53,1776,530,135,128,1513,489,19,30,0,17,46,35,63,87
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",7792,788,5329,753,2497,465,2618,380,154,82,463,129,373,128,1628,367,214,105,0,17,13,18,201,105,2463,388,449,180,111,94,274,125,42,44,0,17,22,27,0,17,2014,357,66,44,1888,352,36,32,10,14,14,20,0,17
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",4717,915,3658,765,1842,374,1572,238,177,114,179,82,219,86,997,157,244,317,4,8,74,108,166,214,1059,261,340,144,74,106,203,102,24,36,7,15,19,29,13,19,719,142,61,105,609,122,10,20,27,24,6,11,6,13
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",5683,386,5158,415,1602,276,3399,430,600,163,725,191,821,223,1253,327,157,99,0,17,0,17,157,99,525,190,177,93,52,55,78,55,0,17,0,17,15,25,32,36,348,173,146,74,140,135,48,71,0,17,0,17,14,23
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",6875,349,6174,344,3194,367,2842,342,476,155,867,202,311,126,1188,228,138,89,0,17,14,25,124,75,701,178,422,131,126,64,154,79,34,37,0,17,55,52,53,38,279,138,77,74,159,122,0,17,12,18,0,17,31,34
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",6816,366,5874,459,2925,406,2898,389,467,176,784,270,394,195,1253,304,51,49,0,17,0,17,51,49,942,270,553,198,176,94,244,128,68,79,0,17,34,39,31,36,389,194,56,52,264,185,0,17,0,17,37,42,32,38
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",5344,356,4690,343,2183,320,2444,260,411,152,472,146,464,184,1097,215,63,43,0,17,0,17,63,43,654,194,387,160,138,100,89,64,57,67,74,73,29,33,0,17,267,117,111,88,60,55,0,17,12,19,45,42,39,40
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",5680,432,4832,450,1599,310,3100,438,367,182,617,214,926,313,1190,265,133,87,0,17,37,43,96,75,848,188,304,123,68,62,144,81,4,12,0,17,56,66,32,38,544,170,99,85,343,194,0,17,0,17,47,60,55,50
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",7975,525,7198,559,2891,483,4077,424,719,254,730,179,660,173,1968,388,230,109,0,17,0,17,230,109,777,224,464,188,78,62,318,174,16,23,0,17,52,52,0,17,313,139,132,97,79,49,8,15,19,28,22,25,53,69
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",5785,484,4996,506,1970,367,2919,354,505,174,747,219,481,172,1186,256,107,92,0,17,0,17,107,92,789,209,398,130,149,85,145,93,0,17,0,17,51,61,53,53,391,168,122,70,55,47,27,44,114,112,47,38,26,41
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",5316,271,4746,308,2014,227,2597,301,325,158,536,148,541,166,1195,290,135,107,0,17,0,17,135,107,570,195,378,154,107,81,224,121,12,22,14,21,0,17,21,33,192,128,50,46,77,88,0,17,48,80,17,27,0,17
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",4416,226,3990,224,1844,238,2079,201,464,122,588,125,351,106,676,132,67,50,0,12,0,12,67,50,426,120,288,99,54,35,130,57,36,41,8,14,41,36,19,17,138,57,36,30,45,31,20,22,12,19,12,18,13,19
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",5510,349,4912,395,2269,336,2536,364,529,181,399,122,527,202,1081,243,107,70,0,17,0,17,107,70,598,177,458,153,113,90,181,111,15,24,0,17,18,29,131,89,140,86,61,53,34,36,14,24,31,37,0,17,0,17
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",3575,200,3233,236,1511,193,1683,169,420,121,409,105,294,92,560,143,39,29,0,12,0,12,39,29,342,107,125,59,48,34,51,44,18,21,0,12,8,13,0,12,217,97,142,78,21,23,10,16,22,30,22,30,0,12
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",4807,408,4434,421,1644,298,2642,316,839,237,686,177,369,134,748,188,148,106,0,12,0,12,148,106,373,120,170,81,27,40,80,52,13,21,0,12,26,40,24,29,203,109,47,47,69,55,0,12,0,12,15,24,72,93
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",4092,327,3554,364,1224,319,2270,293,481,225,334,138,512,182,943,240,60,43,0,12,16,26,44,36,538,223,91,63,13,19,46,50,2,6,0,12,13,18,17,28,447,227,124,103,277,205,2,7,15,25,0,12,29,33
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",8688,665,6276,570,2190,498,3922,480,759,216,1042,289,699,215,1422,360,164,116,0,17,83,94,81,65,2412,674,630,300,110,122,353,223,0,17,0,17,100,124,67,68,1782,682,244,148,1409,631,0,17,24,36,40,63,65,74
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",3308,226,2860,236,1009,183,1815,181,246,84,380,125,435,116,754,136,36,29,0,12,0,12,36,29,448,152,230,99,87,60,94,69,19,20,0,12,19,21,11,16,218,103,104,73,72,61,0,12,22,27,20,28,0,12
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",4964,312,4548,331,2075,287,2433,339,384,136,751,183,354,141,944,223,40,44,0,12,0,12,40,44,416,132,249,110,57,71,132,61,22,36,0,12,0,12,38,43,167,96,129,94,19,31,0,12,0,12,0,12,19,30
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",7329,490,6417,440,2357,397,4019,522,526,214,1266,306,819,229,1408,352,41,46,0,17,0,17,41,46,912,256,479,170,100,94,277,112,0,17,14,26,0,17,88,83,433,198,265,176,121,111,0,17,21,34,0,17,26,42
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",4521,376,3177,385,855,190,2266,330,304,127,588,173,453,135,921,233,56,46,16,27,0,12,40,38,1344,368,366,128,83,67,97,62,21,27,49,78,102,63,14,25,978,344,144,99,543,220,10,13,0,12,266,256,15,25
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",8862,734,6070,638,1363,321,4545,600,1176,392,901,325,738,300,1730,350,162,159,52,83,0,17,110,136,2792,734,592,280,157,110,312,217,67,97,0,17,56,65,0,17,2200,693,157,137,1675,650,96,152,0,17,91,88,181,161
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",6613,506,4800,460,1210,287,3517,489,611,261,724,226,962,318,1220,277,73,68,0,17,0,17,73,68,1813,354,343,187,53,64,102,68,78,97,0,17,93,101,17,27,1470,292,211,133,760,229,92,103,69,68,186,130,152,123
1400000US53033007401,53033007401,"Census Tract 74.01, King County, Washington",5192,359,4358,352,1393,286,2857,279,496,167,613,164,630,167,1118,230,108,74,15,25,26,33,67,54,834,204,330,134,92,77,149,116,0,17,0,17,52,59,37,42,504,213,68,51,298,150,0,17,40,45,0,17,98,99
1400000US53033007402,53033007402,"Census Tract 74.02, King County, Washington",5362,367,4657,409,1176,270,3302,429,674,212,581,219,604,204,1443,304,179,120,0,17,0,17,179,120,705,209,373,156,168,101,52,55,79,79,0,17,58,92,16,25,332,127,31,35,230,112,19,32,17,26,18,28,17,26
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",8753,637,7756,535,2649,595,4945,540,841,319,1168,359,1192,356,1744,396,162,112,0,17,0,17,162,112,997,382,507,251,108,131,203,168,58,70,0,17,136,127,2,27,490,311,77,94,222,175,23,37,0,17,168,152,0,17
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",4257,379,3653,363,1597,258,2016,299,529,157,473,131,410,131,604,169,40,34,0,12,0,12,40,34,604,202,263,137,12,15,164,97,60,88,0,12,12,18,15,26,341,142,116,83,116,81,17,26,38,37,44,61,10,16
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",5308,467,4781,489,1629,311,3101,411,529,186,811,215,414,137,1347,360,51,44,0,17,12,19,39,40,527,173,194,99,18,28,47,40,44,43,0,17,43,48,42,39,333,147,132,104,146,92,0,17,25,29,22,28,8,12
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",5875,390,5268,407,2309,389,2808,293,772,212,647,192,444,169,945,236,151,112,70,94,0,17,81,62,607,220,265,119,93,58,123,99,0,17,0,17,27,32,22,36,342,186,104,90,51,61,12,19,33,28,80,106,62,93
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",6339,584,5414,481,2290,519,2892,299,418,148,752,168,722,164,1000,208,232,112,15,25,0,17,217,109,925,326,457,240,145,144,162,97,129,155,13,20,8,18,0,17,468,194,154,115,84,82,83,107,0,17,70,65,77,62
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",6538,551,4235,472,1221,337,2877,440,687,263,864,261,349,159,977,315,137,91,24,40,0,17,113,82,2303,582,870,369,126,151,691,338,0,17,11,21,18,30,24,38,1433,460,203,165,801,370,119,150,85,137,44,50,181,170
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",3744,357,3120,363,1093,258,1948,338,369,195,362,162,512,200,705,185,79,63,0,12,0,12,79,63,624,231,263,124,40,41,170,110,53,53,0,12,0,12,0,12,361,201,18,29,274,197,5,12,0,12,64,44,0,12
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",4872,428,3771,419,1306,250,2362,362,352,150,700,189,654,188,656,201,103,64,0,12,0,12,103,64,1101,300,377,114,125,76,117,61,54,66,6,16,48,49,27,41,724,251,52,38,527,240,21,29,0,12,63,55,61,61
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",4212,386,3196,380,885,235,2311,360,571,225,600,201,721,253,419,111,0,12,0,12,0,12,0,12,1016,345,183,102,30,29,145,98,0,12,0,12,0,12,8,18,833,322,131,72,475,211,23,36,0,12,182,242,22,34
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",3087,223,2448,239,653,152,1749,202,405,123,397,98,290,96,657,146,46,40,0,12,0,12,46,40,639,133,299,108,93,61,166,78,0,12,0,12,24,27,16,18,340,112,59,40,160,82,14,21,10,17,50,41,47,33
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",4530,301,3699,329,984,256,2672,375,661,175,517,161,405,144,1089,303,43,41,0,12,0,12,43,41,831,225,423,144,89,59,189,95,79,76,0,12,38,33,28,35,408,153,31,35,175,106,20,32,61,74,45,42,76,69
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",4296,304,3358,282,1342,256,1936,227,238,78,524,154,416,120,758,172,80,54,22,22,11,21,47,43,938,154,515,106,61,45,390,116,50,43,0,12,0,12,14,16,423,165,42,48,219,114,91,98,29,38,42,37,0,12
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",5300,485,4318,464,1297,271,2897,432,298,166,469,187,370,147,1760,335,124,71,0,17,26,36,98,60,982,296,444,138,17,22,256,111,118,83,0,17,50,67,3,7,538,224,52,43,293,144,57,83,23,37,108,154,5,9
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",4727,385,3902,381,1696,330,2077,335,347,131,729,240,311,109,690,176,129,96,0,12,8,15,121,97,825,342,399,134,63,56,192,85,102,74,0,12,42,46,0,12,426,308,34,29,54,46,66,61,0,12,272,299,0,12
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",4236,373,3710,316,1538,245,2059,221,291,83,510,128,516,139,742,151,113,95,28,41,51,80,34,32,526,206,378,160,40,47,274,154,20,20,10,16,25,39,9,13,148,96,49,47,28,44,15,36,0,12,56,55,0,12
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",5729,448,4827,498,2104,366,2577,386,530,225,567,177,697,239,783,214,146,116,0,17,34,57,112,96,902,302,427,246,91,94,154,104,44,71,38,61,24,39,76,85,475,213,49,61,99,104,304,217,17,26,6,14,0,17
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",3675,314,2423,211,1087,206,1272,207,246,117,365,162,215,88,446,121,64,43,0,12,0,12,64,43,1252,322,736,175,72,61,484,138,149,91,0,12,24,35,7,11,516,273,17,18,186,84,283,262,9,15,12,17,9,14
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",2420,255,1128,182,430,163,631,157,96,62,84,42,156,77,295,114,67,50,0,12,0,12,67,50,1292,206,707,145,20,22,585,134,102,92,0,12,0,12,0,12,585,202,7,12,529,196,10,16,0,12,27,42,12,19
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",2869,288,1853,259,616,159,1172,179,104,50,341,98,316,99,411,130,65,57,0,12,0,12,65,57,1016,220,567,153,20,22,486,137,0,12,0,12,55,47,6,16,449,161,61,56,364,142,10,15,0,12,6,10,8,13
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",2665,287,2165,276,945,202,1177,156,217,70,281,93,227,74,452,91,43,39,0,12,0,12,43,39,500,166,220,79,19,20,169,66,19,32,0,12,13,20,0,12,280,142,27,35,79,53,112,115,6,9,56,61,0,12
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",6754,669,4122,427,1871,300,2087,357,502,164,527,160,396,149,662,210,164,114,0,17,0,17,164,114,2632,579,1279,334,0,17,1116,317,104,108,0,17,40,40,19,29,1353,468,25,37,388,189,61,90,0,17,860,429,19,30
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",6614,360,5802,435,2757,417,2895,321,460,170,744,223,721,165,970,230,150,109,0,17,0,17,150,109,812,209,561,188,10,18,318,133,145,137,37,41,45,50,6,14,251,107,62,54,110,67,0,17,0,17,22,33,57,66
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",5783,535,5177,592,2113,413,2986,540,755,377,689,210,540,219,1002,279,78,60,0,17,0,17,78,60,606,204,361,152,114,82,159,109,45,64,0,17,16,26,27,34,245,129,23,34,110,85,22,33,27,41,47,75,16,24
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",6254,596,5555,530,2484,396,2896,409,517,221,571,159,558,281,1250,315,175,94,0,17,0,17,175,94,699,239,414,162,121,100,177,88,0,17,0,17,40,46,76,96,285,130,113,104,51,48,20,30,0,17,29,35,72,86
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",5551,312,5177,337,3061,303,2081,315,364,156,581,155,286,116,850,210,35,36,0,17,0,17,35,36,374,91,274,71,19,23,201,57,38,28,0,17,0,17,16,25,100,58,32,35,16,26,11,17,17,25,14,21,10,16
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",7326,442,6685,461,3073,373,3490,546,593,168,833,183,487,135,1577,495,122,75,0,17,13,22,109,74,641,204,359,140,64,54,244,115,0,17,0,17,0,17,51,47,282,174,121,102,89,122,0,17,0,17,0,17,72,59
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",5675,436,4853,421,2056,314,2634,393,361,136,742,202,499,180,1032,301,163,107,49,76,0,17,114,73,822,374,429,170,81,59,219,124,87,92,0,17,42,53,0,17,393,277,27,32,211,237,2,4,0,17,37,44,116,112
1400000US53033010001,53033010001,"Census Tract 100.01, King County, Washington",4276,360,2794,305,1572,276,1171,196,175,78,311,101,233,115,452,128,51,40,0,12,8,13,43,37,1482,350,1089,308,10,16,472,117,584,298,0,12,0,12,23,28,393,190,8,12,273,173,50,76,0,12,53,59,9,13
1400000US53033010002,53033010002,"Census Tract 100.02, King County, Washington",4817,332,3332,356,1696,286,1482,224,252,92,427,118,420,173,383,94,154,79,0,12,23,25,131,67,1485,297,749,150,30,27,647,139,23,24,0,12,24,43,25,37,736,277,0,12,190,76,0,12,0,12,535,269,11,16
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",8025,572,6376,594,2916,371,3226,535,455,163,612,241,1332,435,827,222,234,128,0,17,0,17,234,128,1649,343,1072,269,12,17,749,217,252,161,0,17,40,55,19,29,577,226,50,46,188,111,174,155,29,44,106,98,30,37
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",4570,272,3871,249,1867,188,1926,208,348,98,398,129,507,113,673,147,78,46,11,17,0,12,67,42,699,156,508,127,18,22,362,95,26,37,19,29,20,22,63,53,191,86,56,52,38,39,24,38,0,12,30,28,43,32
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",7084,733,5053,685,2580,539,2396,506,394,145,580,160,621,231,801,279,77,54,0,17,0,17,77,54,2031,354,1063,254,13,21,644,163,381,198,0,17,0,17,25,29,968,309,14,23,372,200,409,218,0,17,161,131,12,19
1400000US53033010401,53033010401,"Census Tract 104.01, King County, Washington",4303,332,2295,300,1452,231,736,187,87,43,183,73,256,109,210,87,107,56,0,12,0,12,107,56,2008,306,1345,187,4,8,1219,168,94,82,0,12,18,28,10,16,663,200,18,20,436,157,114,135,0,12,88,108,7,12
1400000US53033010402,53033010402,"Census Tract 104.02, King County, Washington",4938,479,2806,242,1759,298,1024,196,302,118,204,93,100,82,418,109,23,23,0,12,0,12,23,23,2132,457,1238,183,21,26,1163,173,46,28,0,12,4,16,4,8,894,433,0,12,508,195,50,30,0,12,315,421,21,23
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",7468,422,6600,472,2777,372,3720,354,514,189,1092,300,739,257,1375,310,103,78,2,6,17,27,84,72,868,208,450,137,119,80,206,97,81,56,0,17,15,26,29,33,418,184,86,69,254,160,0,17,27,46,12,18,39,50
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",8328,440,7619,432,3906,386,3515,388,618,164,959,199,366,134,1572,283,198,96,0,17,0,17,198,96,709,224,307,154,15,25,177,125,62,70,0,17,35,41,18,29,402,174,90,51,230,134,0,17,0,17,69,106,13,20
1400000US53033010701,53033010701,"Census Tract 107.01, King County, Washington",3736,263,2673,315,1444,247,1186,191,159,86,398,147,257,99,372,128,43,28,0,12,8,14,35,28,1063,259,588,212,9,15,162,84,354,186,38,42,25,42,0,12,475,178,7,12,188,104,233,149,10,15,37,38,0,12
1400000US53033010702,53033010702,"Census Tract 107.02, King County, Washington",4600,354,2954,334,1599,284,1260,211,149,99,318,116,258,94,535,154,95,67,0,12,0,12,95,67,1646,323,1148,311,8,13,337,155,710,226,0,12,71,59,22,25,498,255,6,11,129,81,219,162,0,12,135,182,9,14
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",4970,325,4095,359,2119,355,1885,261,221,80,525,145,306,82,833,208,91,59,0,12,32,46,59,51,875,252,657,198,8,10,512,158,101,85,11,19,25,31,0,12,218,135,0,12,175,120,41,55,0,12,2,4,0,12
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",1045,88,1021,86,513,99,503,78,122,49,91,53,99,43,191,52,5,7,0,12,0,12,5,7,24,20,12,14,4,8,8,11,0,12,0,12,0,12,0,12,12,13,12,13,0,12,0,12,0,12,0,12,0,12
1400000US53033011001,53033011001,"Census Tract 110.01, King County, Washington",4697,403,2602,276,1619,216,972,229,276,188,121,55,300,137,275,125,11,25,0,12,0,12,11,25,2095,346,1391,211,36,46,942,173,300,123,19,27,87,73,7,12,704,257,9,13,279,139,277,166,0,12,110,94,29,48
1400000US53033011002,53033011002,"Census Tract 110.02, King County, Washington",4957,555,2526,380,1853,333,558,145,0,12,185,91,162,88,211,69,115,64,0,12,16,21,99,59,2431,328,1516,256,21,34,1105,186,353,177,37,46,0,12,0,12,915,272,29,38,735,246,130,144,0,12,0,12,21,25
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",5450,397,3218,407,1741,300,1320,319,72,46,205,91,575,226,468,130,157,96,0,17,65,75,92,61,2232,354,1357,274,0,17,1075,217,212,155,0,17,70,72,0,17,875,275,7,10,606,253,176,122,0,17,47,55,39,43
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",4480,572,2918,394,1525,307,1279,250,299,100,165,69,400,167,415,182,114,121,0,12,0,12,114,121,1562,453,676,249,37,47,516,228,43,40,0,12,76,65,4,11,886,431,10,16,403,351,93,108,0,12,357,247,23,27
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",3719,405,3069,381,1491,343,1413,294,157,79,258,124,216,108,782,286,165,84,0,12,97,60,68,56,650,220,258,110,15,20,151,108,19,26,0,12,73,49,0,12,392,171,58,57,87,70,23,34,0,12,224,148,0,12
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",7054,502,5477,493,3180,436,2235,338,227,95,518,187,508,211,982,251,62,56,0,17,0,17,62,56,1577,371,766,256,124,70,454,182,15,27,0,17,147,138,26,30,811,329,66,66,291,168,16,30,0,17,359,245,79,68
1400000US53033011401,53033011401,"Census Tract 114.01, King County, Washington",4253,294,3372,258,1747,230,1492,231,188,76,267,101,227,102,810,192,133,77,0,12,0,12,133,77,881,264,358,137,10,15,156,64,87,84,12,19,65,57,28,32,523,194,13,18,142,70,44,62,0,12,324,179,0,12
1400000US53033011402,53033011402,"Census Tract 114.02, King County, Washington",4371,220,3100,257,1860,240,1141,181,68,38,258,91,298,91,517,141,99,61,9,13,26,47,64,41,1271,256,595,167,22,20,297,117,83,102,75,69,118,105,0,12,676,206,50,33,121,61,33,29,19,20,453,193,0,12
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",4421,264,4001,272,1883,269,2024,205,270,83,555,130,327,102,872,160,94,44,0,12,0,12,94,44,420,140,206,86,50,44,93,47,0,12,0,12,63,61,0,12,214,91,65,55,51,31,0,12,8,13,49,55,41,31
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",6899,449,6546,430,3442,383,3051,319,481,164,840,187,339,130,1391,279,53,46,0,17,15,22,38,41,353,172,318,167,126,104,128,92,0,17,2,4,34,44,28,33,35,42,35,42,0,17,0,17,0,17,0,17,0,17
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",5679,389,3461,454,2315,309,971,237,116,100,239,117,317,153,299,101,175,149,0,17,122,142,53,45,2218,315,1667,253,0,17,1185,209,385,118,0,17,86,75,11,17,551,189,17,21,386,159,55,64,0,17,93,112,0,17
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",8415,688,5139,626,3283,581,1754,296,149,74,631,255,449,152,525,197,102,85,0,17,0,17,102,85,3276,542,1873,371,15,25,1203,332,513,240,0,17,142,114,0,17,1403,491,0,17,403,162,432,269,0,17,554,459,14,23
