GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
8600000US98338,98338,ZCTA5 98338,24098,22788,20864,549,309,440,218,408,1310,1166,167,375,322,45,131,14,28,10,11,7,2,7,39,7,1,123,24,13,8,5,18,2,8,26,13,0,2,0,0,2,1,0,1,0,0,0,18,9,1,2,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98339,98339,ZCTA5 98339,3326,3145,2939,37,76,54,15,24,181,169,25,105,22,4,8,3,0,0,1,0,0,1,0,0,0,12,6,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98340,98340,ZCTA5 98340,2537,2450,2342,12,42,41,4,9,87,77,6,46,19,1,1,0,1,0,0,0,1,0,0,2,0,10,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98342,98342,ZCTA5 98342,1370,1306,1248,7,23,18,4,6,64,60,0,37,16,3,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98345,98345,ZCTA5 98345,554,538,514,7,2,8,0,7,16,14,2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98346,98346,ZCTA5 98346,9297,8930,7870,38,712,156,20,134,367,338,39,137,109,6,21,5,3,0,0,5,5,1,6,1,0,28,3,0,2,0,8,0,0,8,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8600000US98349,98349,ZCTA5 98349,4614,4410,4209,37,63,51,17,33,204,188,38,84,48,4,6,3,2,0,0,2,0,0,0,1,0,14,3,0,0,0,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98350,98350,ZCTA5 98350,460,435,60,2,370,0,2,1,25,24,0,22,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98351,98351,ZCTA5 98351,1115,1078,1006,6,27,25,5,9,37,31,2,14,10,2,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98353,98353,ZCTA5 98353,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98354,98354,ZCTA5 98354,6976,6613,5784,214,81,358,58,118,363,325,73,67,113,11,29,3,6,1,5,1,0,3,10,2,1,34,4,5,1,0,8,3,4,8,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98355,98355,ZCTA5 98355,628,620,595,5,10,1,1,8,8,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98356,98356,ZCTA5 98356,2149,2101,2011,11,30,11,2,36,48,47,2,22,13,6,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98357,98357,ZCTA5 98357,1414,1246,157,3,1066,3,2,15,168,143,0,117,2,0,0,6,0,0,0,17,0,1,0,0,0,25,5,0,0,0,13,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98358,98358,ZCTA5 98358,897,876,827,8,5,35,0,1,21,18,1,7,6,1,0,0,0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98359,98359,ZCTA5 98359,4887,4708,4417,49,58,74,31,79,179,169,17,76,44,14,9,1,0,0,0,1,1,0,3,1,2,10,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98360,98360,ZCTA5 98360,12221,11638,10889,136,151,189,40,233,583,509,68,178,140,18,48,5,8,0,0,5,1,10,21,6,1,67,10,2,1,1,17,2,2,22,0,3,0,0,0,0,0,0,6,0,1,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98361,98361,ZCTA5 98361,1158,1125,1097,2,20,4,0,2,33,33,2,20,7,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98362,98362,ZCTA5 98362,22230,21475,20290,136,518,350,32,149,755,704,81,372,140,32,37,3,4,0,1,8,3,4,16,3,0,46,17,1,0,0,8,2,0,14,1,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98363,98363,ZCTA5 98363,13343,12763,11552,77,853,154,21,106,580,536,41,329,80,17,34,10,3,1,3,5,0,9,2,1,1,37,14,3,0,2,4,2,2,8,0,0,1,0,0,0,0,0,1,0,0,0,7,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98364,98364,ZCTA5 98364,45,42,41,0,0,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98365,98365,ZCTA5 98365,4528,4411,4237,33,46,65,1,29,117,113,10,67,23,3,2,4,0,0,0,1,0,0,2,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98366,98366,ZCTA5 98366,34258,32292,28958,776,386,1331,471,370,1966,1759,268,505,579,118,75,31,24,10,12,13,10,5,83,20,6,195,47,24,4,8,21,11,4,68,4,2,0,0,1,0,0,1,0,0,0,0,11,5,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98367,98367,ZCTA5 98367,27693,26313,24177,354,288,916,279,299,1380,1259,152,346,452,95,97,12,14,8,1,9,3,5,38,14,13,104,23,18,0,6,11,2,2,35,4,0,1,0,0,2,0,0,0,0,0,0,17,5,6,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98368,98368,ZCTA5 98368,14724,14299,13673,73,169,237,37,110,425,393,43,178,107,16,32,4,4,0,1,0,6,1,0,1,0,29,14,3,0,1,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98370,98370,ZCTA5 98370,29528,28140,25795,238,539,982,77,509,1388,1249,164,377,433,64,99,1,15,0,12,27,11,1,36,6,3,129,21,13,3,6,32,4,7,32,6,0,1,0,0,2,0,0,1,0,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
8600000US98371,98371,ZCTA5 98371,20468,19601,17716,324,331,589,74,567,867,784,147,205,233,45,93,15,9,1,5,2,5,4,17,1,2,79,17,12,6,0,5,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98372,98372,ZCTA5 98372,22475,21418,19353,349,289,806,136,485,1057,923,180,228,301,34,99,12,11,4,5,13,1,3,18,6,8,119,32,12,1,0,20,13,9,23,1,0,1,4,0,0,2,0,0,0,0,1,13,4,1,0,0,0,0,7,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98373,98373,ZCTA5 98373,22246,20705,17548,902,269,1190,285,511,1541,1340,293,303,411,64,113,28,38,3,22,5,2,8,38,8,4,181,38,30,10,1,31,4,12,36,5,3,0,0,6,3,0,0,1,0,0,1,14,5,0,2,1,0,0,5,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
8600000US98374,98374,ZCTA5 98374,37360,35209,30785,1207,361,1678,290,888,2151,1929,408,350,704,111,153,28,38,9,14,16,1,6,48,39,4,205,49,49,4,4,34,4,2,36,13,4,2,0,0,1,0,0,2,0,0,1,15,4,0,3,0,0,0,2,3,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0
8600000US98375,98375,ZCTA5 98375,26863,24817,19460,1592,297,1962,373,1133,2046,1807,423,260,622,76,140,32,79,3,18,17,2,12,76,30,17,214,36,45,4,12,17,11,5,49,18,0,6,0,0,7,3,0,0,0,0,1,24,4,4,2,7,0,0,4,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98376,98376,ZCTA5 98376,1998,1925,1841,3,41,27,1,12,73,69,3,44,14,0,2,0,0,0,0,1,0,1,2,2,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98377,98377,ZCTA5 98377,1922,1873,1802,5,35,11,1,19,49,49,5,36,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98380,98380,ZCTA5 98380,4173,4027,3853,19,41,84,7,23,146,140,13,57,54,4,8,0,0,0,0,1,1,0,1,1,0,6,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98381,98381,ZCTA5 98381,371,348,329,0,18,0,0,1,23,22,0,15,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98382,98382,ZCTA5 98382,26856,26037,24795,102,386,435,32,287,819,762,72,368,187,32,71,8,0,0,1,1,3,3,5,7,4,50,7,2,1,4,9,2,0,22,2,1,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98383,98383,ZCTA5 98383,19727,18460,15202,602,169,2087,151,249,1267,1096,139,216,496,50,68,8,25,9,3,7,4,2,47,20,2,145,26,23,1,2,18,4,3,55,1,4,4,0,1,3,0,0,0,0,0,0,24,11,0,1,3,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2
8600000US98385,98385,ZCTA5 98385,459,444,426,2,11,3,0,2,15,11,1,2,1,0,2,0,0,0,0,0,0,1,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98387,98387,ZCTA5 98387,43173,39408,30493,3642,472,2181,1256,1364,3765,3281,821,511,982,197,243,48,152,39,61,38,13,5,128,29,14,438,102,69,21,16,42,10,13,111,12,3,10,0,1,15,3,1,1,0,0,8,46,15,3,2,9,3,0,8,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98388,98388,ZCTA5 98388,7508,7046,5695,580,104,453,117,97,462,392,73,65,141,15,27,8,22,2,3,4,0,3,29,0,0,66,23,19,0,0,10,2,0,8,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98390,98390,ZCTA5 98390,10461,10029,9176,117,111,235,44,346,432,388,74,109,103,25,47,2,2,2,3,3,0,4,7,7,0,42,8,7,2,2,9,0,0,10,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98391,98391,ZCTA5 98391,44309,42475,39744,453,456,979,118,725,1834,1682,287,512,531,79,141,9,32,2,14,9,0,15,35,11,5,132,25,22,3,2,31,4,5,34,1,0,2,0,0,0,2,0,1,0,0,0,17,10,0,0,2,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1
8600000US98392,98392,ZCTA5 98392,2994,2760,2323,20,299,78,4,36,234,200,11,83,51,5,9,4,4,0,0,26,0,4,1,2,0,31,8,2,0,1,14,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98394,98394,ZCTA5 98394,1107,1047,1007,1,6,26,1,6,60,60,9,19,13,4,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98396,98396,ZCTA5 98396,662,654,637,3,2,1,0,11,8,8,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98402,98402,ZCTA5 98402,6356,6004,4334,972,165,409,40,84,352,294,96,54,83,7,10,10,12,2,1,6,0,0,8,3,2,43,22,2,3,3,2,1,0,7,0,0,1,0,0,1,0,0,1,0,0,0,14,4,0,1,4,0,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
8600000US98403,98403,ZCTA5 98403,7713,7308,6472,403,92,228,22,91,405,361,76,74,137,11,30,4,11,2,4,3,1,1,2,3,2,39,12,4,0,3,5,1,0,10,1,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98404,98404,ZCTA5 98404,32086,29070,15682,3968,1225,4177,548,3470,3016,2630,902,446,406,49,247,121,126,26,42,27,35,24,85,85,9,343,120,85,6,19,31,8,6,37,4,0,3,2,1,8,2,0,3,1,6,1,41,12,4,4,6,4,0,9,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0
8600000US98405,98405,ZCTA5 98405,22851,20659,13983,4308,401,1188,226,553,2192,1869,741,280,333,36,112,147,90,17,28,14,4,34,14,9,10,286,128,48,7,13,22,2,4,27,8,1,6,1,2,8,1,4,2,1,0,1,32,10,8,1,3,0,0,1,2,0,2,4,0,0,0,1,5,4,0,0,1,0,0,0,0
8600000US98406,98406,ZCTA5 98406,21610,20356,17836,1087,190,810,101,332,1254,1097,301,203,365,33,54,41,47,7,4,5,0,5,16,16,0,143,51,25,4,1,15,1,0,26,10,2,3,0,0,1,1,1,0,0,0,2,14,5,0,2,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98407,98407,ZCTA5 98407,19885,18784,16870,788,157,696,53,220,1101,964,241,220,297,45,64,22,27,4,8,4,2,0,19,7,4,128,28,32,2,2,14,6,4,28,4,0,1,1,0,2,0,0,0,4,0,0,9,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98408,98408,ZCTA5 98408,18830,17030,11817,2008,366,1638,283,918,1800,1561,507,278,318,87,113,78,47,21,31,21,1,8,34,12,5,217,104,48,12,10,17,2,1,18,0,0,2,2,0,1,0,0,0,0,0,0,22,15,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98409,98409,ZCTA5 98409,22989,20606,12777,3843,358,1752,419,1457,2383,2058,774,281,345,67,190,102,106,41,45,12,11,9,37,22,16,289,118,57,14,23,15,4,5,21,8,0,6,2,4,8,1,0,2,1,0,0,36,17,0,5,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98416,98416,ZCTA5 98416,1014,932,822,14,2,85,5,4,82,78,12,7,41,2,7,0,1,0,2,0,0,0,5,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98418,98418,ZCTA5 98418,10069,9223,6204,1145,294,776,154,650,846,736,251,128,158,21,74,33,20,13,8,3,0,3,17,4,3,102,36,24,7,3,6,2,0,12,7,1,3,1,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98421,98421,ZCTA5 98421,1308,1258,941,106,48,33,9,121,50,48,3,1,8,0,7,1,2,0,1,0,0,0,23,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98422,98422,ZCTA5 98422,20151,18914,14564,1215,268,2158,187,522,1237,1082,235,133,446,48,69,24,42,5,12,8,0,6,32,19,3,147,37,22,4,5,21,2,3,43,9,0,1,0,0,0,0,0,0,0,0,0,7,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8600000US98424,98424,ZCTA5 98424,10140,9380,5764,806,303,1527,256,724,760,678,107,112,201,31,77,19,25,9,12,14,2,4,51,10,4,73,10,22,3,1,8,0,1,25,1,0,0,0,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0
8600000US98430,98430,ZCTA5 98430,13,13,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98433,98433,ZCTA5 98433,14584,13193,9867,1738,210,477,298,603,1391,1243,318,264,271,34,170,24,54,6,34,13,1,2,36,9,7,131,38,14,1,9,13,3,5,23,8,7,0,3,1,2,1,0,0,3,0,0,14,3,0,5,3,2,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
8600000US98438,98438,ZCTA5 98438,366,354,251,55,5,21,2,20,12,12,2,1,1,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98439,98439,ZCTA5 98439,4839,4311,3075,527,85,154,159,311,528,457,130,96,113,8,33,20,12,4,9,6,4,1,10,11,0,68,29,11,4,2,6,3,6,5,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98443,98443,ZCTA5 98443,5371,5131,4622,138,135,146,8,82,240,208,47,71,50,2,19,12,4,0,3,0,0,0,0,0,0,30,8,4,0,2,5,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98444,98444,ZCTA5 98444,33956,30942,18143,4141,545,3854,1334,2925,3014,2637,749,366,578,105,262,73,173,44,77,24,4,9,128,18,27,346,81,89,17,19,33,1,10,44,11,4,9,6,5,3,6,2,3,2,0,1,30,8,5,0,2,3,0,7,0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98445,98445,ZCTA5 98445,29661,27070,18659,3089,407,2738,969,1208,2591,2284,644,323,631,94,141,86,136,36,25,18,12,6,105,17,10,277,66,64,13,7,23,9,3,40,23,3,6,0,1,4,5,1,1,0,0,8,26,14,3,0,5,0,0,1,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0
8600000US98446,98446,ZCTA5 98446,10173,9474,7917,514,126,485,200,232,699,606,129,125,156,26,66,10,24,3,5,9,0,3,30,15,5,87,27,17,5,3,3,1,0,15,11,0,0,2,0,1,1,0,1,0,0,0,6,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98447,98447,ZCTA5 98447,842,793,713,18,3,49,3,7,49,39,9,5,20,1,1,0,1,1,0,0,0,0,1,0,0,10,1,2,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98465,98465,ZCTA5 98465,6340,5975,4691,556,54,517,26,131,365,329,97,49,105,6,21,18,10,2,6,3,0,2,9,0,1,33,7,9,1,0,2,5,0,5,0,0,1,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98466,98466,ZCTA5 98466,26944,24750,19988,2378,233,1530,232,389,2194,1914,624,280,549,63,79,59,93,22,33,18,4,10,54,18,8,250,97,53,6,5,8,2,6,51,5,0,6,1,3,2,1,0,1,0,1,2,26,14,0,2,5,0,0,2,0,0,1,1,0,1,0,0,3,3,0,0,0,0,0,1,1
8600000US98467,98467,ZCTA5 98467,14728,13507,9532,1534,100,1801,128,412,1221,1066,302,91,364,43,78,38,69,8,12,6,0,5,31,18,1,136,28,30,7,3,21,0,0,23,3,3,3,0,2,8,3,0,1,1,0,0,13,3,0,0,3,3,0,4,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0
8600000US98498,98498,ZCTA5 98498,27546,25169,18155,2988,282,2411,468,865,2377,2088,573,270,627,90,136,77,100,35,29,13,2,11,97,21,7,270,83,46,13,6,25,2,1,58,15,0,9,0,1,7,2,0,0,0,0,2,18,11,0,0,2,0,0,3,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98499,98499,ZCTA5 98499,29750,27151,15781,3759,436,3000,1004,3171,2599,2217,640,294,480,77,220,75,164,46,38,12,7,19,74,44,27,322,115,75,10,15,19,8,9,41,16,2,3,3,0,5,0,0,1,0,0,0,57,21,8,4,9,2,0,6,2,0,1,1,3,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98501,98501,ZCTA5 98501,38133,36384,32723,561,390,1985,129,596,1749,1586,325,452,488,71,155,12,12,6,4,10,3,3,25,18,2,146,49,13,3,4,17,7,2,38,5,1,2,0,0,1,0,0,4,0,0,0,15,7,0,0,0,0,0,4,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98502,98502,ZCTA5 98502,30491,29118,25701,563,303,2029,118,404,1373,1238,257,326,410,48,89,14,18,1,4,9,5,4,32,20,1,128,41,18,2,3,15,3,7,31,0,1,1,0,0,0,2,0,2,2,0,0,6,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98503,98503,ZCTA5 98503,36611,34143,27692,1747,479,2419,686,1120,2468,2148,473,462,564,76,221,58,57,30,19,16,4,10,101,36,21,291,78,50,12,14,21,7,4,71,7,5,6,2,3,5,3,0,0,0,2,1,27,16,2,3,3,1,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98506,98506,ZCTA5 98506,18199,17343,15813,295,232,681,60,262,856,781,140,250,213,30,82,9,8,1,5,5,1,17,17,2,1,74,23,8,2,2,16,7,2,11,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98512,98512,ZCTA5 98512,28130,26934,24740,458,307,934,101,394,1196,1093,173,343,280,58,139,7,12,3,11,8,3,9,21,22,4,98,24,10,1,2,19,3,9,25,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98513,98513,ZCTA5 98513,31975,29675,23435,1679,758,2452,493,858,2300,2029,440,335,663,99,184,29,64,9,9,8,23,16,96,40,14,239,55,46,6,21,19,9,3,54,9,2,4,2,0,3,2,0,3,0,1,0,32,8,2,5,6,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98516,98516,ZCTA5 98516,20166,18919,15240,816,273,1853,209,528,1247,1116,202,205,414,47,100,16,29,6,16,6,4,5,36,28,2,112,21,15,2,14,15,3,0,24,7,0,5,1,0,1,1,0,3,0,0,0,19,12,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98520,98520,ZCTA5 98520,23814,22780,19448,526,796,439,106,1465,1034,977,100,423,176,30,164,8,5,4,3,13,2,18,11,16,4,55,10,3,0,4,7,7,3,13,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98524,98524,ZCTA5 98524,3232,3114,2995,20,16,41,7,35,118,107,8,50,29,5,10,0,1,0,1,1,1,0,1,0,0,11,0,2,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98526,98526,ZCTA5 98526,398,370,278,0,65,6,0,21,28,22,0,17,1,0,2,1,0,0,0,1,0,0,0,0,0,6,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98527,98527,ZCTA5 98527,324,288,235,0,33,3,0,17,36,36,0,32,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
