GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033020900,53033020900,"Census Tract 209, King County, Washington",2458,2355,1278,1077,151,427,99,400,0,0,0,0,103,69,34
1400000US53033021000,53033021000,"Census Tract 210, King County, Washington",3846,3664,2516,1127,84,304,136,603,21,0,0,21,182,83,99
1400000US53033021100,53033021100,"Census Tract 211, King County, Washington",2887,2687,1607,1047,140,403,124,380,33,0,0,33,200,122,78
1400000US53033021300,53033021300,"Census Tract 213, King County, Washington",3202,2903,1687,1108,195,420,105,388,108,6,37,65,299,177,122
1400000US53033021400,53033021400,"Census Tract 214, King County, Washington",3256,3092,1847,1229,117,396,126,590,16,0,0,16,164,101,63
1400000US53033021500,53033021500,"Census Tract 215, King County, Washington",3834,3652,1992,1623,194,504,259,666,37,0,0,37,182,92,90
1400000US53033021600,53033021600,"Census Tract 216, King County, Washington",3822,3582,1977,1528,177,558,144,649,77,0,0,77,240,136,104
1400000US53033021700,53033021700,"Census Tract 217, King County, Washington",4361,4013,2488,1456,193,494,193,576,69,9,0,60,348,156,192
1400000US53033021802,53033021802,"Census Tract 218.02, King County, Washington",3458,3284,1811,1433,153,443,160,677,40,9,0,31,174,80,94
1400000US53033021803,53033021803,"Census Tract 218.03, King County, Washington",3496,3286,1753,1525,243,426,209,647,8,0,0,8,210,92,118
1400000US53033021804,53033021804,"Census Tract 218.04, King County, Washington",3614,3485,2042,1408,137,490,99,682,35,0,0,35,129,68,61
1400000US53033021903,53033021903,"Census Tract 219.03, King County, Washington",4862,4587,2255,2283,362,702,273,946,49,0,0,49,275,123,152
1400000US53033021904,53033021904,"Census Tract 219.04, King County, Washington",3372,3077,1635,1408,156,339,121,792,34,5,0,29,295,59,236
1400000US53033021905,53033021905,"Census Tract 219.05, King County, Washington",3927,3657,1646,1927,193,562,284,888,84,0,0,84,270,98,172
1400000US53033021906,53033021906,"Census Tract 219.06, King County, Washington",2796,2593,1279,1270,206,288,121,655,44,0,0,44,203,126,77
1400000US53033022001,53033022001,"Census Tract 220.01, King County, Washington",3136,2882,1498,1337,204,485,159,489,47,7,0,40,254,116,138
1400000US53033022003,53033022003,"Census Tract 220.03, King County, Washington",4258,4019,2255,1704,221,465,173,845,60,0,15,45,239,99,140
1400000US53033022005,53033022005,"Census Tract 220.05, King County, Washington",3426,3116,1389,1705,245,430,156,874,22,0,13,9,310,66,244
1400000US53033022006,53033022006,"Census Tract 220.06, King County, Washington",2949,2786,1145,1605,107,613,188,697,36,0,0,36,163,68,95
1400000US53033022101,53033022101,"Census Tract 221.01, King County, Washington",4112,3923,2264,1583,281,414,125,763,76,0,6,70,189,104,85
1400000US53033022102,53033022102,"Census Tract 221.02, King County, Washington",4546,4200,2214,1935,206,640,207,882,51,0,0,51,346,239,107
1400000US53033022201,53033022201,"Census Tract 222.01, King County, Washington",4036,3864,2181,1673,128,525,287,733,10,0,0,10,172,84,88
1400000US53033022202,53033022202,"Census Tract 222.02, King County, Washington",5576,5117,2347,2721,332,695,311,1383,49,8,0,41,459,200,259
1400000US53033022203,53033022203,"Census Tract 222.03, King County, Washington",3723,3459,1746,1689,243,623,137,686,24,0,0,24,264,165,99
1400000US53033022300,53033022300,"Census Tract 223, King County, Washington",2303,2150,1214,889,155,288,79,367,47,0,0,47,153,75,78
1400000US53033022400,53033022400,"Census Tract 224, King County, Washington",6262,5747,2602,3088,587,956,402,1143,57,0,0,57,515,217,298
1400000US53033022500,53033022500,"Census Tract 225, King County, Washington",5481,5001,2310,2596,397,781,333,1085,95,0,0,95,480,182,298
1400000US53033022603,53033022603,"Census Tract 226.03, King County, Washington",3546,3290,1653,1609,158,368,209,874,28,0,0,28,256,115,141
1400000US53033022604,53033022604,"Census Tract 226.04, King County, Washington",3101,2882,1467,1376,80,321,130,845,39,0,0,39,219,114,105
1400000US53033022605,53033022605,"Census Tract 226.05, King County, Washington",3529,3207,1154,2007,279,492,284,952,46,0,0,46,322,60,262
1400000US53033022606,53033022606,"Census Tract 226.06, King County, Washington",4414,4096,1686,2325,360,527,297,1141,85,0,12,73,318,109,209
1400000US53033022701,53033022701,"Census Tract 227.01, King County, Washington",2211,1993,879,1052,170,362,171,349,62,0,0,62,218,91,127
1400000US53033022702,53033022702,"Census Tract 227.02, King County, Washington",3052,2774,1250,1472,151,526,129,666,52,0,0,52,278,110,168
1400000US53033022703,53033022703,"Census Tract 227.03, King County, Washington",1857,1676,716,950,158,250,170,372,10,0,0,10,181,86,95
